onset	duration	stimulus	product	pleasantness
19.182	2	warning_star	n/a	n/a
21.193	7.522	taste_and_swallow_fm_apr	fm_apr	2
28.715	22.5	judge_fm_apr	fm_apr	2
51.215	0.719	rate_fm_apr	fm_apr	2
54.799	29.14	rinse	n/a	n/a
83.982	2	warning_star	n/a	n/a
85.993	7.522	taste_and_swallow_fc_ole	fc_ole	6
93.531	22.5	judge_fc_ole	fc_ole	6
116.031	1.541	rate_fc_ole	fc_ole	6
120.436	29.14	rinse	n/a	n/a
149.603	2	warning_star	n/a	n/a
151.613	7.522	taste_and_swallow_fm_van	fm_van	1
159.135	22.5	judge_fm_van	fm_van	1
181.635	2.579	rate_fm_van	fm_van	1
187.047	29.14	rinse	n/a	n/a
216.196	2	warning_star	n/a	n/a
218.206	7.522	taste_and_swallow_fc_cap	fc_cap	7
225.728	22.5	judge_fc_cap	fc_cap	7
248.228	1.004	rate_fc_cap	fc_cap	7
252.098	25	rinse	n/a	n/a
296.241	2	warning_star	n/a	n/a
298.251	7.522	taste_and_swallow_fm_neu	fm_neu	3
305.773	22.5	judge_fm_neu	fm_neu	3
328.273	1.138	rate_fm_neu	fm_neu	3
332.243	29.14	rinse	n/a	n/a
361.426	2	warning_star	n/a	n/a
363.436	7.522	taste_and_swallow_fc_peg	fc_peg	5
370.958	22.5	judge_fc_peg	fc_peg	5
393.458	1.574	rate_fc_peg	fc_peg	5
397.864	29.14	rinse	n/a	n/a
426.997	2	warning_star	n/a	n/a
429.007	7.522	taste_and_swallow_fm_neu	fm_neu	1
436.529	22.5	judge_fm_neu	fm_neu	1
459.029	3.785	rate_fm_neu	fm_neu	1
465.663	29.14	rinse	n/a	n/a
494.795	2	warning_star	n/a	n/a
496.806	7.522	taste_and_swallow_fm_van	fm_van	2
504.328	22.5	judge_fm_van	fm_van	2
526.828	1.021	rate_fm_van	fm_van	2
530.713	25	rinse	n/a	n/a
574.857	2	warning_star	n/a	n/a
576.867	7.522	taste_and_swallow_fm_apr	fm_apr	3
584.389	22.5	judge_fm_apr	fm_apr	3
606.889	0.737	rate_fm_apr	fm_apr	3
610.475	29.14	rinse	n/a	n/a
639.624	2	warning_star	n/a	n/a
641.634	7.522	taste_and_swallow_fc_peg	fc_peg	5
649.156	22.5	judge_fc_peg	fc_peg	5
671.656	0.669	rate_fc_peg	fc_peg	5
675.191	29.14	rinse	n/a	n/a
704.356	2	warning_star	n/a	n/a
706.367	7.522	taste_and_swallow_fc_cap	fc_cap	7
713.889	22.5	judge_fc_cap	fc_cap	7
736.389	4.103	rate_fc_cap	fc_cap	7
743.358	29.14	rinse	n/a	n/a
772.49	2	warning_star	n/a	n/a
774.501	7.522	taste_and_swallow_fc_ole	fc_ole	6
782.023	22.5	judge_fc_ole	fc_ole	6
804.523	2.512	rate_fc_ole	fc_ole	6
809.883	25	rinse	n/a	n/a
