onset	duration	stimulus	product	pleasantness
19.198	2	warning_star	n/a	n/a
21.209	7.522	taste_and_swallow_fc_ole	fc_ole	5
28.731	22.5	judge_fc_ole	fc_ole	5
51.231	9.866	rate_fc_ole	fc_ole	5
63.946	29.14	rinse	n/a	n/a
93.095	2	warning_star	n/a	n/a
95.105	7.522	taste_and_swallow_fc_cap	fc_cap	7
102.628	22.5	judge_fc_cap	fc_cap	7
125.128	1.456	rate_fc_cap	fc_cap	7
129.433	29.14	rinse	n/a	n/a
158.599	2	warning_star	n/a	n/a
160.609	7.522	taste_and_swallow_fc_peg	fc_peg	6
168.131	22.5	judge_fc_peg	fc_peg	6
190.631	1.121	rate_fc_peg	fc_peg	6
194.585	29.14	rinse	n/a	n/a
223.75	2	warning_star	n/a	n/a
225.761	7.522	taste_and_swallow_fm_apr	fm_apr	2
233.3	22.5	judge_fm_apr	fm_apr	2
255.8	1.273	rate_fm_apr	fm_apr	2
259.953	25	rinse	n/a	n/a
304.114	2	warning_star	n/a	n/a
306.124	7.522	taste_and_swallow_fm_van	fm_van	2
313.663	22.5	judge_fm_van	fm_van	2
336.163	2.026	rate_fm_van	fm_van	2
341.021	29.14	rinse	n/a	n/a
370.17	2	warning_star	n/a	n/a
372.181	7.522	taste_and_swallow_fm_neu	fm_neu	1
379.72	22.5	judge_fm_neu	fm_neu	1
402.22	2.009	rate_fm_neu	fm_neu	1
407.094	29.14	rinse	n/a	n/a
436.244	2	warning_star	n/a	n/a
438.254	7.522	taste_and_swallow_fc_cap	fc_cap	7
445.776	22.5	judge_fc_cap	fc_cap	7
468.276	1.038	rate_fc_cap	fc_cap	7
472.178	29.14	rinse	n/a	n/a
501.362	2	warning_star	n/a	n/a
503.372	7.522	taste_and_swallow_fm_apr	fm_apr	2
510.894	22.5	judge_fm_apr	fm_apr	2
533.394	1.055	rate_fm_apr	fm_apr	2
537.313	25	rinse	n/a	n/a
581.474	2	warning_star	n/a	n/a
583.484	7.522	taste_and_swallow_fm_neu	fm_neu	3
591.006	22.5	judge_fm_neu	fm_neu	3
613.506	0.703	rate_fm_neu	fm_neu	3
617.041	29.14	rinse	n/a	n/a
646.207	2	warning_star	n/a	n/a
648.217	7.522	taste_and_swallow_fc_ole	fc_ole	5
655.739	22.5	judge_fc_ole	fc_ole	5
678.239	5.695	rate_fc_ole	fc_ole	5
686.783	29.14	rinse	n/a	n/a
715.915	2	warning_star	n/a	n/a
717.926	7.522	taste_and_swallow_fc_peg	fc_peg	6
725.448	22.5	judge_fc_peg	fc_peg	6
747.948	1.356	rate_fc_peg	fc_peg	6
752.203	29.14	rinse	n/a	n/a
781.335	2	warning_star	n/a	n/a
783.346	7.522	taste_and_swallow_fm_van	fm_van	3
790.868	22.5	judge_fm_van	fm_van	3
813.368	3.768	rate_fm_van	fm_van	3
819.985	25	rinse	n/a	n/a
