onset	duration	stimulus	product	pleasantness
19.182	2	warning_star	n/a	n/a
21.192	7.522	taste_and_swallow_fc_peg	fc_peg	6
28.714	22.5	judge_fc_peg	fc_peg	6
51.214	2.814	rate_fc_peg	fc_peg	6
56.877	29.14	rinse	n/a	n/a
86.026	2	warning_star	n/a	n/a
88.036	7.522	taste_and_swallow_fm_neu	fm_neu	2
95.558	22.5	judge_fm_neu	fm_neu	2
118.058	2.077	rate_fm_neu	fm_neu	2
122.984	29.14	rinse	n/a	n/a
152.116	2	warning_star	n/a	n/a
154.126	7.522	taste_and_swallow_fc_cap	fc_cap	7
161.648	22.5	judge_fc_cap	fc_cap	7
184.148	1.842	rate_fc_cap	fc_cap	7
188.839	29.14	rinse	n/a	n/a
217.988	2	warning_star	n/a	n/a
219.998	7.522	taste_and_swallow_fm_van	fm_van	4
227.52	22.5	judge_fm_van	fm_van	4
250.02	6.466	rate_fm_van	fm_van	4
259.352	25	rinse	n/a	n/a
303.511	2	warning_star	n/a	n/a
305.522	7.522	taste_and_swallow_fc_ole	fc_ole	7
313.044	22.5	judge_fc_ole	fc_ole	7
335.544	2.277	rate_fc_ole	fc_ole	7
340.67	29.14	rinse	n/a	n/a
369.802	2	warning_star	n/a	n/a
371.813	7.522	taste_and_swallow_fm_apr	fm_apr	1
379.335	22.5	judge_fm_apr	fm_apr	1
401.835	1.406	rate_fm_apr	fm_apr	1
406.089	29.14	rinse	n/a	n/a
435.256	2	warning_star	n/a	n/a
437.266	7.522	taste_and_swallow_fm_van	fm_van	5
444.788	22.5	judge_fm_van	fm_van	5
467.288	0.636	rate_fm_van	fm_van	5
470.772	29.14	rinse	n/a	n/a
499.905	2	warning_star	n/a	n/a
501.915	7.522	taste_and_swallow_fc_peg	fc_peg	6
509.437	22.5	judge_fc_peg	fc_peg	6
531.937	1.691	rate_fc_peg	fc_peg	6
536.46	25	rinse	n/a	n/a
580.603	2	warning_star	n/a	n/a
582.613	7.522	taste_and_swallow_fc_ole	fc_ole	6
590.136	22.5	judge_fc_ole	fc_ole	6
612.636	0.853	rate_fc_ole	fc_ole	6
616.338	29.14	rinse	n/a	n/a
645.487	2	warning_star	n/a	n/a
647.497	7.522	taste_and_swallow_fm_neu	fm_neu	1
655.019	22.5	judge_fm_neu	fm_neu	1
677.519	1.541	rate_fm_neu	fm_neu	1
681.908	29.14	rinse	n/a	n/a
711.041	2	warning_star	n/a	n/a
713.051	7.522	taste_and_swallow_fm_apr	fm_apr	3
720.573	22.5	judge_fm_apr	fm_apr	3
743.073	2.546	rate_fm_apr	fm_apr	3
748.468	29.14	rinse	n/a	n/a
777.616	2	warning_star	n/a	n/a
779.627	7.522	taste_and_swallow_fc_cap	fc_cap	7
787.149	22.5	judge_fc_cap	fc_cap	7
809.649	1.708	rate_fc_cap	fc_cap	7
814.206	25	rinse	n/a	n/a
