onset	duration	stimulus	product	pleasantness
19.166	2	warning_star	n/a	n/a
21.176	7.522	taste_and_swallow_fc_peg	fc_peg	5
28.698	22.5	judge_fc_peg	fc_peg	5
51.198	1.674	rate_fc_peg	fc_peg	5
55.721	29.14	rinse	n/a	n/a
84.854	2	warning_star	n/a	n/a
86.864	7.522	taste_and_swallow_fm_neu	fm_neu	1
94.386	22.5	judge_fm_neu	fm_neu	1
116.886	1.859	rate_fm_neu	fm_neu	1
121.594	29.14	rinse	n/a	n/a
150.76	2	warning_star	n/a	n/a
152.77	7.522	taste_and_swallow_fc_cap	fc_cap	3
160.292	22.5	judge_fc_cap	fc_cap	3
182.792	2.227	rate_fc_cap	fc_cap	3
187.868	29.14	rinse	n/a	n/a
217.017	2	warning_star	n/a	n/a
219.028	7.522	taste_and_swallow_fm_van	fm_van	2
226.55	22.5	judge_fm_van	fm_van	2
249.05	0.82	rate_fm_van	fm_van	2
252.719	25	rinse	n/a	n/a
296.895	2	warning_star	n/a	n/a
298.905	7.522	taste_and_swallow_fc_ole	fc_ole	5
306.427	22.5	judge_fc_ole	fc_ole	5
328.927	2.362	rate_fc_ole	fc_ole	5
334.138	29.14	rinse	n/a	n/a
363.287	2	warning_star	n/a	n/a
365.297	7.522	taste_and_swallow_fm_apr	fm_apr	3
372.819	22.5	judge_fm_apr	fm_apr	3
395.319	0.669	rate_fm_apr	fm_apr	3
398.82	29.14	rinse	n/a	n/a
427.953	2	warning_star	n/a	n/a
429.963	7.522	taste_and_swallow_fm_van	fm_van	2
437.485	22.5	judge_fm_van	fm_van	2
459.985	0.854	rate_fm_van	fm_van	2
463.687	29.14	rinse	n/a	n/a
492.837	2	warning_star	n/a	n/a
494.847	7.522	taste_and_swallow_fc_peg	fc_peg	3
502.369	22.5	judge_fc_peg	fc_peg	3
524.869	0.736	rate_fc_peg	fc_peg	3
528.438	25	rinse	n/a	n/a
572.58	2	warning_star	n/a	n/a
574.591	7.522	taste_and_swallow_fc_ole	fc_ole	4
582.113	22.5	judge_fc_ole	fc_ole	4
604.613	1.222	rate_fc_ole	fc_ole	4
608.667	29.14	rinse	n/a	n/a
637.799	2	warning_star	n/a	n/a
639.81	7.522	taste_and_swallow_fm_neu	fm_neu	1
647.332	22.5	judge_fm_neu	fm_neu	1
669.832	0.971	rate_fm_neu	fm_neu	1
673.652	29.14	rinse	n/a	n/a
702.784	2	warning_star	n/a	n/a
704.794	7.522	taste_and_swallow_fm_apr	fm_apr	3
712.316	22.5	judge_fm_apr	fm_apr	3
734.816	1.206	rate_fm_apr	fm_apr	3
738.871	29.14	rinse	n/a	n/a
768.053	2	warning_star	n/a	n/a
770.063	7.522	taste_and_swallow_fc_cap	fc_cap	2
777.586	22.5	judge_fc_cap	fc_cap	2
800.086	1.875	rate_fc_cap	fc_cap	2
804.81	25	rinse	n/a	n/a
