onset	duration	stimulus	product	pleasantness
19.4	2	warning_star	n/a	n/a
21.411	7.522	taste_and_swallow_fc_ole	fc_ole	6
28.933	22.5	judge_fc_ole	fc_ole	6
51.433	5.628	rate_fc_ole	fc_ole	6
59.91	29.14	rinse	n/a	n/a
89.059	2	warning_star	n/a	n/a
91.069	7.522	taste_and_swallow_fc_cap	fc_cap	7
98.591	22.5	judge_fc_cap	fc_cap	7
121.091	7.119	rate_fc_cap	fc_cap	7
131.059	29.14	rinse	n/a	n/a
160.208	2	warning_star	n/a	n/a
162.219	7.522	taste_and_swallow_fm_neu	fm_neu	3
169.741	22.5	judge_fm_neu	fm_neu	3
192.241	3.735	rate_fm_neu	fm_neu	3
198.825	29.14	rinse	n/a	n/a
227.957	2	warning_star	n/a	n/a
229.967	7.522	taste_and_swallow_fc_peg	fc_peg	6
237.489	22.5	judge_fc_peg	fc_peg	6
259.989	2.043	rate_fc_peg	fc_peg	6
264.898	25	rinse	n/a	n/a
309.058	2	warning_star	n/a	n/a
311.068	7.522	taste_and_swallow_fm_van	fm_van	4
318.59	22.5	judge_fm_van	fm_van	4
341.09	1.608	rate_fm_van	fm_van	4
345.53	29.14	rinse	n/a	n/a
374.679	2	warning_star	n/a	n/a
376.689	7.522	taste_and_swallow_fm_apr	fm_apr	5
384.211	22.5	judge_fm_apr	fm_apr	5
406.711	1.038	rate_fm_apr	fm_apr	5
410.598	29.14	rinse	n/a	n/a
439.73	2	warning_star	n/a	n/a
441.741	7.522	taste_and_swallow_fc_peg	fc_peg	6
449.263	22.5	judge_fc_peg	fc_peg	6
471.763	1.322	rate_fc_peg	fc_peg	6
475.934	29.14	rinse	n/a	n/a
505.1	2	warning_star	n/a	n/a
507.111	7.522	taste_and_swallow_fc_ole	fc_ole	2
514.633	22.5	judge_fc_ole	fc_ole	2
537.133	1.322	rate_fc_ole	fc_ole	2
541.304	25	rinse	n/a	n/a
585.464	2	warning_star	n/a	n/a
587.474	7.522	taste_and_swallow_fm_van	fm_van	4
594.996	22.5	judge_fm_van	fm_van	4
617.496	1.507	rate_fm_van	fm_van	4
621.852	29.14	rinse	n/a	n/a
651.018	2	warning_star	n/a	n/a
653.028	7.522	taste_and_swallow_fc_cap	fc_cap	6
660.55	22.5	judge_fc_cap	fc_cap	6
683.05	1.809	rate_fc_cap	fc_cap	6
687.708	29.14	rinse	n/a	n/a
716.857	2	warning_star	n/a	n/a
718.867	7.522	taste_and_swallow_fm_apr	fm_apr	6
726.389	22.5	judge_fm_apr	fm_apr	6
748.889	2.68	rate_fm_apr	fm_apr	6
754.401	29.14	rinse	n/a	n/a
783.567	2	warning_star	n/a	n/a
785.577	7.522	taste_and_swallow_fm_neu	fm_neu	1
793.099	22.5	judge_fm_neu	fm_neu	1
815.599	1.49	rate_fm_neu	fm_neu	1
819.938	25	rinse	n/a	n/a
