onset	duration	stimulus	product	pleasantness
19.181	2	warning_star	n/a	n/a
21.192	3.5	taste_fm_neu	fm_neu	4
24.692	4	swallow_fm_neu	fm_neu	4
28.714	22.5	judge_fm_neu	fm_neu	4
51.214	1.675	rate_fm_neu	fm_neu	4
55.737	29.14	rinse	n/a	n/a
84.919	2	warning_star	n/a	n/a
86.93	3.5	taste_fm_van	fm_van	6
90.43	4	swallow_fm_van	fm_van	6
94.452	22.5	judge_fm_van	fm_van	6
116.952	1.172	rate_fm_van	fm_van	6
120.988	29.14	rinse	n/a	n/a
150.306	2	warning_star	n/a	n/a
152.316	3.5	taste_fc_ole	fc_ole	6
155.816	4	swallow_fc_ole	fc_ole	6
159.838	22.5	judge_fc_ole	fc_ole	6
182.338	1.205	rate_fc_ole	fc_ole	6
186.392	29.14	rinse	n/a	n/a
215.558	2	warning_star	n/a	n/a
217.568	3.5	taste_fc_cap	fc_cap	6
221.068	4	swallow_fc_cap	fc_cap	6
225.108	22.5	judge_fc_cap	fc_cap	6
247.608	1.724	rate_fc_cap	fc_cap	6
252.214	25	rinse	n/a	n/a
296.424	2	warning_star	n/a	n/a
298.434	3.5	taste_fc_peg	fc_peg	4
301.934	4	swallow_fc_peg	fc_peg	4
305.958	22.5	judge_fc_peg	fc_peg	4
328.458	1.941	rate_fc_peg	fc_peg	4
333.264	29.14	rinse	n/a	n/a
362.43	2	warning_star	n/a	n/a
364.441	3.5	taste_fm_apr	fm_apr	4
367.941	4	swallow_fm_apr	fm_apr	4
371.98	22.5	judge_fm_apr	fm_apr	4
394.48	1.908	rate_fm_apr	fm_apr	4
399.237	29.14	rinse	n/a	n/a
428.386	2	warning_star	n/a	n/a
430.396	3.5	taste_fc_ole	fc_ole	5
433.896	4	swallow_fc_ole	fc_ole	5
437.919	22.5	judge_fc_ole	fc_ole	5
460.419	0.903	rate_fc_ole	fc_ole	5
464.187	29.14	rinse	n/a	n/a
493.337	2	warning_star	n/a	n/a
495.347	3.5	taste_fm_apr	fm_apr	5
498.847	4	swallow_fm_apr	fm_apr	5
502.869	22.5	judge_fm_apr	fm_apr	5
525.369	0.82	rate_fm_apr	fm_apr	5
529.038	25	rinse	n/a	n/a
573.214	2	warning_star	n/a	n/a
575.225	3.5	taste_fm_van	fm_van	6
578.725	4	swallow_fm_van	fm_van	6
582.747	22.5	judge_fm_van	fm_van	6
605.247	1.473	rate_fm_van	fm_van	6
609.569	29.14	rinse	n/a	n/a
638.735	2	warning_star	n/a	n/a
640.745	3.5	taste_fc_peg	fc_peg	5
644.245	4	swallow_fc_peg	fc_peg	5
648.267	22.5	judge_fc_peg	fc_peg	5
670.767	1.038	rate_fc_peg	fc_peg	5
674.671	29.14	rinse	n/a	n/a
703.836	2	warning_star	n/a	n/a
705.847	3.5	taste_fm_neu	fm_neu	4
709.347	4	swallow_fm_neu	fm_neu	4
713.369	22.5	judge_fm_neu	fm_neu	4
735.869	8.811	rate_fm_neu	fm_neu	4
747.544	29.14	rinse	n/a	n/a
776.678	2	warning_star	n/a	n/a
778.688	3.5	taste_fc_cap	fc_cap	6
782.188	4	swallow_fc_cap	fc_cap	6
786.21	22.5	judge_fc_cap	fc_cap	6
808.71	1.188	rate_fc_cap	fc_cap	6
812.747	25	rinse	n/a	n/a
