onset	duration	stimulus	product	pleasantness
19.181	2	warning_star	n/a	n/a
21.191	3.5	taste_fc_peg	fc_peg	5
24.691	4	swallow_fc_peg	fc_peg	5
28.713	22.5	judge_fc_peg	fc_peg	5
51.213	2.714	rate_fc_peg	fc_peg	5
56.791	29.14	rinse	n/a	n/a
85.942	2	warning_star	n/a	n/a
87.952	3.5	taste_fm_neu	fm_neu	2
91.452	4	swallow_fm_neu	fm_neu	2
95.475	22.5	judge_fm_neu	fm_neu	2
117.975	1.606	rate_fm_neu	fm_neu	2
122.429	29.14	rinse	n/a	n/a
151.546	2	warning_star	n/a	n/a
153.556	3.5	taste_fc_cap	fc_cap	6
157.056	4	swallow_fc_cap	fc_cap	6
161.095	22.5	judge_fc_cap	fc_cap	6
183.595	1.792	rate_fc_cap	fc_cap	6
188.219	29.14	rinse	n/a	n/a
217.385	2	warning_star	n/a	n/a
219.395	3.5	taste_fm_van	fm_van	4
222.895	4	swallow_fm_van	fm_van	4
226.919	22.5	judge_fm_van	fm_van	4
249.419	1.589	rate_fm_van	fm_van	4
253.857	25	rinse	n/a	n/a
298	2	warning_star	n/a	n/a
300.011	3.5	taste_fc_ole	fc_ole	5
303.511	4	swallow_fc_ole	fc_ole	5
307.533	22.5	judge_fc_ole	fc_ole	5
330.033	2.093	rate_fc_ole	fc_ole	5
334.975	29.14	rinse	n/a	n/a
364.158	2	warning_star	n/a	n/a
366.168	3.5	taste_fm_apr	fm_apr	4
369.668	4	swallow_fm_apr	fm_apr	4
373.69	22.5	judge_fm_apr	fm_apr	4
396.19	0.971	rate_fm_apr	fm_apr	4
400.01	29.14	rinse	n/a	n/a
429.142	2	warning_star	n/a	n/a
431.153	3.5	taste_fm_van	fm_van	5
434.653	4	swallow_fm_van	fm_van	5
438.675	22.5	judge_fm_van	fm_van	5
461.175	2.998	rate_fm_van	fm_van	5
467.022	29.14	rinse	n/a	n/a
496.188	2	warning_star	n/a	n/a
498.198	3.5	taste_fc_peg	fc_peg	5
501.698	4	swallow_fc_peg	fc_peg	5
505.72	22.5	judge_fc_peg	fc_peg	5
528.22	1.641	rate_fc_peg	fc_peg	5
532.727	25	rinse	n/a	n/a
576.903	2	warning_star	n/a	n/a
578.914	3.5	taste_fc_ole	fc_ole	4
582.414	4	swallow_fc_ole	fc_ole	4
586.436	22.5	judge_fc_ole	fc_ole	4
608.936	2.713	rate_fc_ole	fc_ole	4
614.498	29.14	rinse	n/a	n/a
643.647	2	warning_star	n/a	n/a
645.658	3.5	taste_fm_neu	fm_neu	2
649.158	4	swallow_fm_neu	fm_neu	2
653.18	22.5	judge_fm_neu	fm_neu	2
675.68	1.389	rate_fm_neu	fm_neu	2
679.935	29.14	rinse	n/a	n/a
709.084	2	warning_star	n/a	n/a
711.095	3.5	taste_fm_apr	fm_apr	3
714.595	4	swallow_fm_apr	fm_apr	3
718.617	22.5	judge_fm_apr	fm_apr	3
741.117	1.389	rate_fm_apr	fm_apr	3
745.339	29.14	rinse	n/a	n/a
774.488	2	warning_star	n/a	n/a
776.498	3.5	taste_fc_cap	fc_cap	5
779.998	4	swallow_fc_cap	fc_cap	5
784.02	22.5	judge_fc_cap	fc_cap	5
806.52	1.809	rate_fc_cap	fc_cap	5
811.194	25	rinse	n/a	n/a
