onset	duration	stimulus	product	pleasantness
19.182	2	warning_star	n/a	n/a
21.193	3.5	taste_fc_ole	fc_ole	4
24.693	4	swallow_fc_ole	fc_ole	4
28.716	22.5	judge_fc_ole	fc_ole	4
51.216	2.159	rate_fc_ole	fc_ole	4
56.207	29.14	rinse	n/a	n/a
85.34	2	warning_star	n/a	n/a
87.35	3.5	taste_fc_cap	fc_cap	6
90.85	4	swallow_fc_cap	fc_cap	6
94.873	22.5	judge_fc_cap	fc_cap	6
117.373	1.64	rate_fc_cap	fc_cap	6
121.862	29.14	rinse	n/a	n/a
151.011	2	warning_star	n/a	n/a
153.022	3.5	taste_fc_peg	fc_peg	5
156.522	4	swallow_fc_peg	fc_peg	5
160.544	22.5	judge_fc_peg	fc_peg	5
183.044	1.339	rate_fc_peg	fc_peg	5
187.248	29.14	rinse	n/a	n/a
216.381	2	warning_star	n/a	n/a
218.392	3.5	taste_fm_apr	fm_apr	3
221.892	4	swallow_fm_apr	fm_apr	3
225.914	22.5	judge_fm_apr	fm_apr	3
248.414	33.388	rate_fm_apr	fm_apr	3
284.651	25	rinse	n/a	n/a
328.827	2	warning_star	n/a	n/a
330.838	3.5	taste_fm_van	fm_van	5
334.338	4	swallow_fm_van	fm_van	5
338.36	22.5	judge_fm_van	fm_van	5
360.86	1.49	rate_fm_van	fm_van	5
365.199	29.14	rinse	n/a	n/a
394.348	2	warning_star	n/a	n/a
396.358	3.5	taste_fm_neu	fm_neu	2
399.858	4	swallow_fm_neu	fm_neu	2
403.88	22.5	judge_fm_neu	fm_neu	2
426.38	1.541	rate_fm_neu	fm_neu	2
430.77	29.14	rinse	n/a	n/a
459.919	2	warning_star	n/a	n/a
461.929	3.5	taste_fc_cap	fc_cap	6
465.429	4	swallow_fc_cap	fc_cap	6
469.452	22.5	judge_fc_cap	fc_cap	6
491.952	1.389	rate_fc_cap	fc_cap	6
496.207	29.14	rinse	n/a	n/a
525.373	2	warning_star	n/a	n/a
527.383	3.5	taste_fm_apr	fm_apr	4
530.883	4	swallow_fm_apr	fm_apr	4
534.905	22.5	judge_fm_apr	fm_apr	4
557.405	1.507	rate_fm_apr	fm_apr	4
561.761	25	rinse	n/a	n/a
605.904	2	warning_star	n/a	n/a
607.915	3.5	taste_fm_neu	fm_neu	2
611.415	4	swallow_fm_neu	fm_neu	2
615.437	22.5	judge_fm_neu	fm_neu	2
637.937	1.473	rate_fm_neu	fm_neu	2
642.242	29.14	rinse	n/a	n/a
671.375	2	warning_star	n/a	n/a
673.385	3.5	taste_fc_ole	fc_ole	5
676.885	4	swallow_fc_ole	fc_ole	5
680.907	22.5	judge_fc_ole	fc_ole	5
703.407	1.541	rate_fc_ole	fc_ole	5
707.797	29.14	rinse	n/a	n/a
736.946	2	warning_star	n/a	n/a
738.956	3.5	taste_fc_peg	fc_peg	3
742.456	4	swallow_fc_peg	fc_peg	3
746.478	22.5	judge_fc_peg	fc_peg	3
768.978	1.458	rate_fc_peg	fc_peg	3
773.284	29.14	rinse	n/a	n/a
802.4	2	warning_star	n/a	n/a
804.41	3.5	taste_fm_van	fm_van	4
807.91	4	swallow_fm_van	fm_van	4
811.932	22.5	judge_fm_van	fm_van	4
834.432	1.675	rate_fm_van	fm_van	4
838.956	25	rinse	n/a	n/a
