onset	duration	stimulus	product	pleasantness
19.165	2	warning_star	n/a	n/a
21.175	7.522	taste_and_swallow_fc_ole	fc_ole	5
28.698	22.5	judge_fc_ole	fc_ole	5
51.198	1.741	rate_fc_ole	fc_ole	5
55.804	29.14	rinse	n/a	n/a
84.987	2	warning_star	n/a	n/a
86.997	7.522	taste_and_swallow_fc_cap	fc_cap	5
94.536	22.5	judge_fc_cap	fc_cap	5
117.036	0.736	rate_fc_cap	fc_cap	5
120.604	29.14	rinse	n/a	n/a
149.736	2	warning_star	n/a	n/a
151.747	7.522	taste_and_swallow_fc_peg	fc_peg	6
159.286	22.5	judge_fc_peg	fc_peg	6
181.786	1.288	rate_fc_peg	fc_peg	6
185.907	29.14	rinse	n/a	n/a
215.072	2	warning_star	n/a	n/a
217.082	7.522	taste_and_swallow_fm_apr	fm_apr	4
224.621	22.5	judge_fm_apr	fm_apr	4
247.121	9.23	rate_fm_apr	fm_apr	4
259.199	25	rinse	n/a	n/a
303.393	2	warning_star	n/a	n/a
305.403	7.522	taste_and_swallow_fm_van	fm_van	5
312.942	22.5	judge_fm_van	fm_van	5
335.442	3.098	rate_fm_van	fm_van	5
341.389	29.14	rinse	n/a	n/a
370.571	2	warning_star	n/a	n/a
372.582	7.522	taste_and_swallow_fm_neu	fm_neu	2
380.105	22.5	judge_fm_neu	fm_neu	2
402.605	1.641	rate_fm_neu	fm_neu	2
407.077	29.14	rinse	n/a	n/a
436.226	2	warning_star	n/a	n/a
438.236	7.522	taste_and_swallow_fc_cap	fc_cap	5
445.758	22.5	judge_fc_cap	fc_cap	5
468.258	0.753	rate_fc_cap	fc_cap	5
471.876	29.14	rinse	n/a	n/a
501.042	2	warning_star	n/a	n/a
503.052	7.522	taste_and_swallow_fm_apr	fm_apr	6
510.576	22.5	judge_fm_apr	fm_apr	6
533.076	2.829	rate_fm_apr	fm_apr	6
538.769	25	rinse	n/a	n/a
582.946	2	warning_star	n/a	n/a
584.957	7.522	taste_and_swallow_fm_neu	fm_neu	3
592.479	22.5	judge_fm_neu	fm_neu	3
614.979	0.887	rate_fm_neu	fm_neu	3
618.715	29.14	rinse	n/a	n/a
647.88	2	warning_star	n/a	n/a
649.891	7.522	taste_and_swallow_fc_ole	fc_ole	6
657.413	22.5	judge_fc_ole	fc_ole	6
679.913	1.054	rate_fc_ole	fc_ole	6
683.833	29.14	rinse	n/a	n/a
712.998	2	warning_star	n/a	n/a
715.009	7.522	taste_and_swallow_fc_peg	fc_peg	6
722.531	22.5	judge_fc_peg	fc_peg	6
745.031	1.104	rate_fc_peg	fc_peg	6
748.984	29.14	rinse	n/a	n/a
778.133	2	warning_star	n/a	n/a
780.143	7.522	taste_and_swallow_fm_van	fm_van	5
787.666	22.5	judge_fm_van	fm_van	5
810.166	0.769	rate_fm_van	fm_van	5
813.784	25	rinse	n/a	n/a
