onset	duration	stimulus	product	pleasantness
19.182	2	warning_star	n/a	n/a
21.192	7.522	taste_and_swallow_fm_van	fm_van	2
28.716	22.5	judge_fm_van	fm_van	2
51.216	0.953	rate_fm_van	fm_van	2
55.034	29.14	rinse	n/a	n/a
84.184	2	warning_star	n/a	n/a
86.194	7.522	taste_and_swallow_fc_cap	fc_cap	4
93.716	22.5	judge_fc_cap	fc_cap	4
116.216	1.34	rate_fc_cap	fc_cap	4
120.42	29.14	rinse	n/a	n/a
149.587	2	warning_star	n/a	n/a
151.598	7.522	taste_and_swallow_fc_peg	fc_peg	4
159.12	22.5	judge_fc_peg	fc_peg	4
181.62	0.87	rate_fc_peg	fc_peg	4
185.339	29.14	rinse	n/a	n/a
214.489	2	warning_star	n/a	n/a
216.499	7.522	taste_and_swallow_fm_neu	fm_neu	3
224.038	22.5	judge_fm_neu	fm_neu	3
246.538	0.569	rate_fm_neu	fm_neu	3
249.972	25	rinse	n/a	n/a
294.132	2	warning_star	n/a	n/a
296.143	7.522	taste_and_swallow_fc_ole	fc_ole	3
303.682	22.5	judge_fc_ole	fc_ole	3
326.182	0.552	rate_fc_ole	fc_ole	3
329.583	29.14	rinse	n/a	n/a
358.749	2	warning_star	n/a	n/a
360.759	7.522	taste_and_swallow_fm_apr	fm_apr	3
368.298	22.5	judge_fm_apr	fm_apr	3
390.798	0.552	rate_fm_apr	fm_apr	3
394.182	29.14	rinse	n/a	n/a
423.332	2	warning_star	n/a	n/a
425.342	7.522	taste_and_swallow_fc_ole	fc_ole	4
432.864	22.5	judge_fc_ole	fc_ole	4
455.364	0.619	rate_fc_ole	fc_ole	4
458.849	29.14	rinse	n/a	n/a
487.981	2	warning_star	n/a	n/a
489.992	7.522	taste_and_swallow_fm_van	fm_van	2
497.514	22.5	judge_fm_van	fm_van	2
520.014	0.837	rate_fm_van	fm_van	2
523.7	25	rinse	n/a	n/a
567.876	2	warning_star	n/a	n/a
569.887	7.522	taste_and_swallow_fm_apr	fm_apr	3
577.409	22.5	judge_fm_apr	fm_apr	3
599.909	0.653	rate_fm_apr	fm_apr	3
603.394	29.14	rinse	n/a	n/a
632.56	2	warning_star	n/a	n/a
634.57	7.522	taste_and_swallow_fc_peg	fc_peg	3
642.092	22.5	judge_fc_peg	fc_peg	3
664.592	0.435	rate_fc_peg	fc_peg	3
667.893	29.14	rinse	n/a	n/a
697.042	2	warning_star	n/a	n/a
699.053	7.522	taste_and_swallow_fc_cap	fc_cap	4
706.575	22.5	judge_fc_cap	fc_cap	4
729.075	1.054	rate_fc_cap	fc_cap	4
732.995	29.14	rinse	n/a	n/a
762.144	2	warning_star	n/a	n/a
764.155	7.522	taste_and_swallow_fm_neu	fm_neu	3
771.677	22.5	judge_fm_neu	fm_neu	3
794.177	0.518	rate_fm_neu	fm_neu	3
797.544	25	rinse	n/a	n/a
