onset	duration	stimulus	product	pleasantness
19.165	2	warning_star	n/a	n/a
21.176	7.522	taste_and_swallow_fc_cap	fc_cap	6
28.698	22.5	judge_fc_cap	fc_cap	6
51.198	1.322	rate_fc_cap	fc_cap	6
55.385	29.14	rinse	n/a	n/a
84.534	2	warning_star	n/a	n/a
86.545	7.522	taste_and_swallow_fm_apr	fm_apr	5
94.083	22.5	judge_fm_apr	fm_apr	5
116.583	0.804	rate_fm_apr	fm_apr	5
120.235	29.14	rinse	n/a	n/a
149.401	2	warning_star	n/a	n/a
151.411	7.522	taste_and_swallow_fc_peg	fc_peg	6
158.935	22.5	judge_fc_peg	fc_peg	6
181.435	1.136	rate_fc_peg	fc_peg	6
185.419	29.14	rinse	n/a	n/a
214.586	2	warning_star	n/a	n/a
216.596	7.522	taste_and_swallow_fc_ole	fc_ole	6
224.135	22.5	judge_fc_ole	fc_ole	6
246.635	0.987	rate_fc_ole	fc_ole	6
250.488	25	rinse	n/a	n/a
294.664	2	warning_star	n/a	n/a
296.674	7.522	taste_and_swallow_fm_van	fm_van	5
304.196	22.5	judge_fm_van	fm_van	5
326.696	0.502	rate_fm_van	fm_van	5
330.03	29.14	rinse	n/a	n/a
359.212	2	warning_star	n/a	n/a
361.222	7.522	taste_and_swallow_fm_neu	fm_neu	4
368.745	22.5	judge_fm_neu	fm_neu	4
391.245	1.623	rate_fm_neu	fm_neu	4
395.701	29.14	rinse	n/a	n/a
424.833	2	warning_star	n/a	n/a
426.843	7.522	taste_and_swallow_fc_cap	fc_cap	6
434.365	22.5	judge_fc_cap	fc_cap	6
456.865	1.071	rate_fc_cap	fc_cap	6
460.768	29.14	rinse	n/a	n/a
489.917	2	warning_star	n/a	n/a
491.927	7.522	taste_and_swallow_fm_apr	fm_apr	4
499.449	22.5	judge_fm_apr	fm_apr	4
521.949	1.423	rate_fm_apr	fm_apr	4
526.221	25	rinse	n/a	n/a
570.347	2	warning_star	n/a	n/a
572.357	7.522	taste_and_swallow_fm_van	fm_van	5
579.879	22.5	judge_fm_van	fm_van	5
602.379	0.518	rate_fm_van	fm_van	5
605.73	29.14	rinse	n/a	n/a
634.878	2	warning_star	n/a	n/a
636.889	7.522	taste_and_swallow_fc_peg	fc_peg	6
644.411	22.5	judge_fc_peg	fc_peg	6
666.911	0.987	rate_fc_peg	fc_peg	6
670.747	29.14	rinse	n/a	n/a
699.862	2	warning_star	n/a	n/a
701.872	7.522	taste_and_swallow_fc_ole	fc_ole	6
709.395	22.5	judge_fc_ole	fc_ole	6
731.895	0.987	rate_fc_ole	fc_ole	6
735.714	29.14	rinse	n/a	n/a
764.863	2	warning_star	n/a	n/a
766.873	7.522	taste_and_swallow_fm_neu	fm_neu	4
774.395	22.5	judge_fm_neu	fm_neu	4
796.895	1.322	rate_fm_neu	fm_neu	4
801.066	25	rinse	n/a	n/a
