onset	duration	stimulus	product	pleasantness
19.181	2	warning_star	n/a	n/a
21.192	7.522	taste_and_swallow_fm_van	fm_van	6
28.715	22.5	judge_fm_van	fm_van	6
51.215	1.087	rate_fm_van	fm_van	6
55.15	29.14	rinse	n/a	n/a
84.299	2	warning_star	n/a	n/a
86.31	7.522	taste_and_swallow_fm_neu	fm_neu	4
93.848	22.5	judge_fm_neu	fm_neu	4
116.348	1.374	rate_fm_neu	fm_neu	4
120.553	29.14	rinse	n/a	n/a
149.735	2	warning_star	n/a	n/a
151.746	7.522	taste_and_swallow_fc_cap	fc_cap	7
159.269	22.5	judge_fc_cap	fc_cap	7
181.769	1.891	rate_fc_cap	fc_cap	7
186.526	29.14	rinse	n/a	n/a
215.674	2	warning_star	n/a	n/a
217.685	7.522	taste_and_swallow_fc_peg	fc_peg	6
225.223	22.5	judge_fc_peg	fc_peg	6
247.723	1.306	rate_fc_peg	fc_peg	6
251.894	25	rinse	n/a	n/a
296.07	2	warning_star	n/a	n/a
298.081	7.522	taste_and_swallow_fc_ole	fc_ole	7
305.62	22.5	judge_fc_ole	fc_ole	7
328.12	1.808	rate_fc_ole	fc_ole	7
332.809	29.14	rinse	n/a	n/a
361.976	2	warning_star	n/a	n/a
363.986	7.522	taste_and_swallow_fm_apr	fm_apr	5
371.525	22.5	judge_fm_apr	fm_apr	5
394.025	1.037	rate_fm_apr	fm_apr	5
397.91	29.14	rinse	n/a	n/a
427.043	2	warning_star	n/a	n/a
429.054	7.522	taste_and_swallow_fm_van	fm_van	5
436.576	22.5	judge_fm_van	fm_van	5
459.076	0.853	rate_fm_van	fm_van	5
462.81	29.14	rinse	n/a	n/a
491.977	2	warning_star	n/a	n/a
493.987	7.522	taste_and_swallow_fc_peg	fc_peg	6
501.509	22.5	judge_fc_peg	fc_peg	6
524.009	1.021	rate_fc_peg	fc_peg	6
527.862	25	rinse	n/a	n/a
572.005	2	warning_star	n/a	n/a
574.015	7.522	taste_and_swallow_fc_cap	fc_cap	6
581.537	22.5	judge_fc_cap	fc_cap	6
604.037	1.357	rate_fc_cap	fc_cap	6
608.241	29.14	rinse	n/a	n/a
637.407	2	warning_star	n/a	n/a
639.418	7.522	taste_and_swallow_fm_neu	fm_neu	4
646.94	22.5	judge_fm_neu	fm_neu	4
669.44	2.26	rate_fm_neu	fm_neu	4
674.566	29.14	rinse	n/a	n/a
703.748	2	warning_star	n/a	n/a
705.758	7.522	taste_and_swallow_fm_apr	fm_apr	5
713.28	22.5	judge_fm_apr	fm_apr	5
735.78	0.535	rate_fm_apr	fm_apr	5
739.164	29.14	rinse	n/a	n/a
768.33	2	warning_star	n/a	n/a
770.34	7.522	taste_and_swallow_fc_ole	fc_ole	5
777.862	22.5	judge_fc_ole	fc_ole	5
800.362	1.121	rate_fc_ole	fc_ole	5
804.331	25	rinse	n/a	n/a
