onset	duration	stimulus	product	pleasantness
19.382	2	warning_star	n/a	n/a
21.393	7.522	taste_and_swallow_fm_van	fm_van	6
28.915	22.5	judge_fm_van	fm_van	6
51.415	4.338	rate_fm_van	fm_van	6
58.618	29.14	rinse	n/a	n/a
87.767	2	warning_star	n/a	n/a
89.777	7.522	taste_and_swallow_fm_neu	fm_neu	5
97.299	22.5	judge_fm_neu	fm_neu	5
119.799	2.68	rate_fm_neu	fm_neu	5
125.328	29.14	rinse	n/a	n/a
154.476	2	warning_star	n/a	n/a
156.487	7.522	taste_and_swallow_fm_apr	fm_apr	7
164.009	22.5	judge_fm_apr	fm_apr	7
186.509	2.026	rate_fm_apr	fm_apr	7
191.367	29.14	rinse	n/a	n/a
220.516	2	warning_star	n/a	n/a
222.526	7.522	taste_and_swallow_fc_peg	fc_peg	3
230.048	22.5	judge_fc_peg	fc_peg	3
252.548	0.987	rate_fc_peg	fc_peg	3
256.401	25	rinse	n/a	n/a
300.56	2	warning_star	n/a	n/a
302.57	7.522	taste_and_swallow_fc_cap	fc_cap	6
310.093	22.5	judge_fc_cap	fc_cap	6
332.593	1.355	rate_fc_cap	fc_cap	6
336.796	29.14	rinse	n/a	n/a
365.929	2	warning_star	n/a	n/a
367.94	7.522	taste_and_swallow_fc_ole	fc_ole	3
375.462	22.5	judge_fc_ole	fc_ole	3
397.962	1.389	rate_fc_ole	fc_ole	3
402.217	29.14	rinse	n/a	n/a
431.365	2	warning_star	n/a	n/a
433.376	7.522	taste_and_swallow_fc_peg	fc_peg	1
440.898	22.5	judge_fc_peg	fc_peg	1
463.398	1.758	rate_fc_peg	fc_peg	1
468.021	29.14	rinse	n/a	n/a
497.187	2	warning_star	n/a	n/a
499.197	7.522	taste_and_swallow_fm_van	fm_van	2
506.719	22.5	judge_fm_van	fm_van	2
529.219	1.021	rate_fm_van	fm_van	2
533.089	25	rinse	n/a	n/a
577.282	2	warning_star	n/a	n/a
579.292	7.522	taste_and_swallow_fc_cap	fc_cap	6
586.814	22.5	judge_fc_cap	fc_cap	6
609.314	1.155	rate_fc_cap	fc_cap	6
613.318	29.14	rinse	n/a	n/a
642.45	2	warning_star	n/a	n/a
644.46	7.522	taste_and_swallow_fm_neu	fm_neu	1
651.982	22.5	judge_fm_neu	fm_neu	1
674.482	1.188	rate_fm_neu	fm_neu	1
678.553	29.14	rinse	n/a	n/a
707.702	2	warning_star	n/a	n/a
709.712	7.522	taste_and_swallow_fc_ole	fc_ole	5
717.234	22.5	judge_fc_ole	fc_ole	5
739.734	1.356	rate_fc_ole	fc_ole	5
743.939	29.14	rinse	n/a	n/a
773.104	2	warning_star	n/a	n/a
775.115	7.522	taste_and_swallow_fm_apr	fm_apr	3
782.637	22.5	judge_fm_apr	fm_apr	3
805.137	0.853	rate_fm_apr	fm_apr	3
808.839	25	rinse	n/a	n/a
