onset	duration	stimulus	product	pleasantness
19.182	2	warning_star	n/a	n/a
21.192	7.522	taste_and_swallow_fc_cap	fc_cap	6
28.714	22.5	judge_fc_cap	fc_cap	6
51.214	4.338	rate_fc_cap	fc_cap	6
58.433	29.14	rinse	n/a	n/a
87.617	2	warning_star	n/a	n/a
89.627	7.522	taste_and_swallow_fc_ole	fc_ole	6
97.149	22.5	judge_fc_ole	fc_ole	6
119.649	6.097	rate_fc_ole	fc_ole	6
128.595	29.14	rinse	n/a	n/a
157.777	2	warning_star	n/a	n/a
159.787	7.522	taste_and_swallow_fm_van	fm_van	4
167.309	22.5	judge_fm_van	fm_van	4
189.809	2.596	rate_fm_van	fm_van	4
195.254	29.14	rinse	n/a	n/a
224.403	2	warning_star	n/a	n/a
226.413	7.522	taste_and_swallow_fm_apr	fm_apr	5
233.935	22.5	judge_fm_apr	fm_apr	5
256.435	4.639	rate_fm_apr	fm_apr	5
263.923	25	rinse	n/a	n/a
308.116	2	warning_star	n/a	n/a
310.126	7.522	taste_and_swallow_fm_neu	fm_neu	3
317.648	22.5	judge_fm_neu	fm_neu	3
340.148	4.455	rate_fm_neu	fm_neu	3
347.452	29.14	rinse	n/a	n/a
376.568	2	warning_star	n/a	n/a
378.578	7.522	taste_and_swallow_fm_neu	fm_neu	4
386.1	22.5	judge_fm_neu	fm_neu	4
408.6	6.432	rate_fm_neu	fm_neu	4
417.881	29.14	rinse	n/a	n/a
447.046	2	warning_star	n/a	n/a
449.057	7.522	taste_and_swallow_fc_peg	fc_peg	3
456.579	22.5	judge_fc_peg	fc_peg	3
479.079	4.522	rate_fc_peg	fc_peg	3
486.465	29.14	rinse	n/a	n/a
515.598	2	warning_star	n/a	n/a
517.609	7.522	taste_and_swallow_fm_van	fm_van	5
525.131	22.5	judge_fm_van	fm_van	5
547.631	1.741	rate_fm_van	fm_van	5
552.204	25	rinse	n/a	n/a
596.347	2	warning_star	n/a	n/a
598.357	7.522	taste_and_swallow_fc_ole	fc_ole	5
605.879	22.5	judge_fc_ole	fc_ole	5
628.379	3.132	rate_fc_ole	fc_ole	5
634.36	29.14	rinse	n/a	n/a
663.508	2	warning_star	n/a	n/a
665.519	7.522	taste_and_swallow_fc_peg	fc_peg	4
673.041	22.5	judge_fc_peg	fc_peg	4
695.541	4.054	rate_fc_peg	fc_peg	4
702.443	29.14	rinse	n/a	n/a
731.591	2	warning_star	n/a	n/a
733.602	7.522	taste_and_swallow_fc_ole	fc_ole	2
741.124	22.5	judge_fc_ole	fc_ole	2
763.624	2.227	rate_fc_ole	fc_ole	2
768.699	29.14	rinse	n/a	n/a
797.848	2	warning_star	n/a	n/a
799.859	7.522	taste_and_swallow_fm_apr	fm_apr	3
807.381	22.5	judge_fm_apr	fm_apr	3
829.881	1.791	rate_fm_apr	fm_apr	3
834.52	25	rinse	n/a	n/a
