onset	duration	stimulus	product	pleasantness
19.182	2	warning_star	n/a	n/a
21.192	7.522	taste_and_swallow_fm_van	fm_van	3
28.714	22.5	judge_fm_van	fm_van	3
51.214	3.417	rate_fm_van	fm_van	3
57.479	29.14	rinse	n/a	n/a
86.629	2	warning_star	n/a	n/a
88.639	7.522	taste_and_swallow_fm_neu	fm_neu	1
96.162	22.5	judge_fm_neu	fm_neu	1
118.662	2.896	rate_fm_neu	fm_neu	1
124.424	29.14	rinse	n/a	n/a
153.589	2	warning_star	n/a	n/a
155.6	7.522	taste_and_swallow_fc_cap	fc_cap	7
163.138	22.5	judge_fc_cap	fc_cap	7
185.638	2.127	rate_fc_cap	fc_cap	7
190.597	29.14	rinse	n/a	n/a
219.762	2	warning_star	n/a	n/a
221.773	7.522	taste_and_swallow_fc_peg	fc_peg	5
229.295	22.5	judge_fc_peg	fc_peg	5
251.795	2.579	rate_fc_peg	fc_peg	5
257.239	25	rinse	n/a	n/a
301.382	2	warning_star	n/a	n/a
303.392	7.522	taste_and_swallow_fc_ole	fc_ole	4
310.914	22.5	judge_fc_ole	fc_ole	4
333.414	3.165	rate_fc_ole	fc_ole	4
339.411	29.14	rinse	n/a	n/a
368.56	2	warning_star	n/a	n/a
370.571	7.522	taste_and_swallow_fm_apr	fm_apr	5
378.093	22.5	judge_fm_apr	fm_apr	5
400.593	3.131	rate_fm_apr	fm_apr	5
406.573	29.14	rinse	n/a	n/a
435.705	2	warning_star	n/a	n/a
437.715	7.522	taste_and_swallow_fm_van	fm_van	2
445.238	22.5	judge_fm_van	fm_van	2
467.738	3.449	rate_fm_van	fm_van	2
474.036	29.14	rinse	n/a	n/a
503.168	2	warning_star	n/a	n/a
505.179	7.522	taste_and_swallow_fc_peg	fc_peg	3
512.701	22.5	judge_fc_peg	fc_peg	3
535.201	3.199	rate_fc_peg	fc_peg	3
541.232	25	rinse	n/a	n/a
585.391	2	warning_star	n/a	n/a
587.401	7.522	taste_and_swallow_fc_cap	fc_cap	6
594.923	22.5	judge_fc_cap	fc_cap	6
617.423	1.708	rate_fc_cap	fc_cap	6
621.98	29.14	rinse	n/a	n/a
651.128	2	warning_star	n/a	n/a
653.139	7.522	taste_and_swallow_fm_neu	fm_neu	1
660.661	22.5	judge_fm_neu	fm_neu	1
683.161	1.456	rate_fm_neu	fm_neu	1
687.483	29.14	rinse	n/a	n/a
716.632	2	warning_star	n/a	n/a
718.642	7.522	taste_and_swallow_fm_apr	fm_apr	2
726.164	22.5	judge_fm_apr	fm_apr	2
748.664	2.495	rate_fm_apr	fm_apr	2
754.008	29.14	rinse	n/a	n/a
783.14	2	warning_star	n/a	n/a
785.15	7.522	taste_and_swallow_fc_ole	fc_ole	6
792.672	22.5	judge_fc_ole	fc_ole	6
815.172	1.959	rate_fc_ole	fc_ole	6
819.98	25	rinse	n/a	n/a
