onset	duration	stimulus	product	pleasantness
19.182	2	warning_star	n/a	n/a
21.192	7.522	taste_and_swallow_fm_apr	fm_apr	3
28.714	22.5	judge_fm_apr	fm_apr	3
51.214	1.507	rate_fm_apr	fm_apr	3
55.57	29.14	rinse	n/a	n/a
84.719	2	warning_star	n/a	n/a
86.729	7.522	taste_and_swallow_fc_ole	fc_ole	5
94.251	22.5	judge_fc_ole	fc_ole	5
116.751	1.541	rate_fc_ole	fc_ole	5
121.141	29.14	rinse	n/a	n/a
150.273	2	warning_star	n/a	n/a
152.283	7.522	taste_and_swallow_fm_van	fm_van	4
159.805	22.5	judge_fm_van	fm_van	4
182.305	3.199	rate_fm_van	fm_van	4
188.353	29.14	rinse	n/a	n/a
217.469	2	warning_star	n/a	n/a
219.479	7.522	taste_and_swallow_fc_cap	fc_cap	3
227.001	22.5	judge_fc_cap	fc_cap	3
249.501	0.954	rate_fc_cap	fc_cap	3
253.304	25	rinse	n/a	n/a
297.447	2	warning_star	n/a	n/a
299.457	7.522	taste_and_swallow_fm_neu	fm_neu	1
306.979	22.5	judge_fm_neu	fm_neu	1
329.479	0.921	rate_fm_neu	fm_neu	1
333.232	29.14	rinse	n/a	n/a
362.364	2	warning_star	n/a	n/a
364.375	7.522	taste_and_swallow_fc_peg	fc_peg	5
371.897	22.5	judge_fc_peg	fc_peg	5
394.397	1.842	rate_fc_peg	fc_peg	5
399.071	29.14	rinse	n/a	n/a
428.22	2	warning_star	n/a	n/a
430.23	7.522	taste_and_swallow_fm_neu	fm_neu	1
437.753	22.5	judge_fm_neu	fm_neu	1
460.253	1.758	rate_fm_neu	fm_neu	1
464.876	29.14	rinse	n/a	n/a
494.009	2	warning_star	n/a	n/a
496.019	7.522	taste_and_swallow_fm_van	fm_van	2
503.541	22.5	judge_fm_van	fm_van	2
526.041	1.624	rate_fm_van	fm_van	2
530.514	25	rinse	n/a	n/a
574.674	2	warning_star	n/a	n/a
576.684	7.522	taste_and_swallow_fm_apr	fm_apr	4
584.206	22.5	judge_fm_apr	fm_apr	4
606.706	2.395	rate_fm_apr	fm_apr	4
611.933	29.14	rinse	n/a	n/a
641.049	2	warning_star	n/a	n/a
643.059	7.522	taste_and_swallow_fc_peg	fc_peg	5
650.581	22.5	judge_fc_peg	fc_peg	5
673.081	1.44	rate_fc_peg	fc_peg	5
677.37	29.14	rinse	n/a	n/a
706.502	2	warning_star	n/a	n/a
708.513	7.522	taste_and_swallow_fc_cap	fc_cap	2
716.035	22.5	judge_fc_cap	fc_cap	2
738.535	0.887	rate_fc_cap	fc_cap	2
742.254	29.14	rinse	n/a	n/a
771.386	2	warning_star	n/a	n/a
773.397	7.522	taste_and_swallow_fc_ole	fc_ole	4
780.919	22.5	judge_fc_ole	fc_ole	4
803.419	1.439	rate_fc_ole	fc_ole	4
807.691	25	rinse	n/a	n/a
