onset	duration	stimulus	product	pleasantness
19.182	2	warning_star	n/a	n/a
21.193	7.522	taste_and_swallow_fm_van	fm_van	3
28.731	22.5	judge_fm_van	fm_van	3
51.231	0.837	rate_fm_van	fm_van	3
54.933	29.14	rinse	n/a	n/a
84.082	2	warning_star	n/a	n/a
86.093	7.522	taste_and_swallow_fm_neu	fm_neu	1
93.615	22.5	judge_fm_neu	fm_neu	1
116.115	1.607	rate_fm_neu	fm_neu	1
120.587	29.14	rinse	n/a	n/a
149.77	2	warning_star	n/a	n/a
151.78	7.522	taste_and_swallow_fc_cap	fc_cap	5
159.302	22.5	judge_fc_cap	fc_cap	5
181.802	0.837	rate_fc_cap	fc_cap	5
185.503	29.14	rinse	n/a	n/a
214.653	2	warning_star	n/a	n/a
216.663	7.522	taste_and_swallow_fc_peg	fc_peg	5
224.185	22.5	judge_fc_peg	fc_peg	5
246.685	1.222	rate_fc_peg	fc_peg	5
250.756	25	rinse	n/a	n/a
294.899	2	warning_star	n/a	n/a
296.909	7.522	taste_and_swallow_fc_ole	fc_ole	5
304.431	22.5	judge_fc_ole	fc_ole	5
326.931	0.871	rate_fc_ole	fc_ole	5
330.65	29.14	rinse	n/a	n/a
359.815	2	warning_star	n/a	n/a
361.826	7.522	taste_and_swallow_fm_apr	fm_apr	3
369.348	22.5	judge_fm_apr	fm_apr	3
391.848	0.752	rate_fm_apr	fm_apr	3
395.466	29.14	rinse	n/a	n/a
424.632	2	warning_star	n/a	n/a
426.642	7.522	taste_and_swallow_fm_van	fm_van	1
434.164	22.5	judge_fm_van	fm_van	1
456.664	1.021	rate_fm_van	fm_van	1
460.534	29.14	rinse	n/a	n/a
489.666	2	warning_star	n/a	n/a
491.676	7.522	taste_and_swallow_fc_peg	fc_peg	6
499.198	22.5	judge_fc_peg	fc_peg	6
521.698	1.691	rate_fc_peg	fc_peg	6
526.238	25	rinse	n/a	n/a
570.431	2	warning_star	n/a	n/a
572.441	7.522	taste_and_swallow_fc_cap	fc_cap	6
579.963	22.5	judge_fc_cap	fc_cap	6
602.463	3.349	rate_fc_cap	fc_cap	6
608.661	29.14	rinse	n/a	n/a
637.81	2	warning_star	n/a	n/a
639.82	7.522	taste_and_swallow_fm_neu	fm_neu	1
647.343	22.5	judge_fm_neu	fm_neu	1
669.843	1.037	rate_fm_neu	fm_neu	1
673.746	29.14	rinse	n/a	n/a
702.911	2	warning_star	n/a	n/a
704.922	7.522	taste_and_swallow_fm_apr	fm_apr	4
712.444	22.5	judge_fm_apr	fm_apr	4
734.944	1.087	rate_fm_apr	fm_apr	4
738.88	29.14	rinse	n/a	n/a
768.029	2	warning_star	n/a	n/a
770.039	7.522	taste_and_swallow_fc_ole	fc_ole	5
777.561	22.5	judge_fc_ole	fc_ole	5
800.061	0.837	rate_fc_ole	fc_ole	5
803.747	25	rinse	n/a	n/a
